       t                    x1                   y1                  x2               y2                 E         I      
           0.12763636E+03           0.15829876E+01           0.16266806E+02           0.25184293E+01           0.16025926E+02          -0.60169416E-03           0.80271819E-01
           0.12771818E+03           0.15626418E+01           0.16264701E+02           0.25001234E+01           0.16029293E+02          -0.60169416E-03           0.80271819E-01
           0.12780000E+03           0.15422938E+01           0.16262571E+02           0.24816746E+01           0.16032670E+02          -0.60169416E-03           0.80271819E-01
           0.12788182E+03           0.15219439E+01           0.16260416E+02           0.24630828E+01           0.16036057E+02          -0.60169416E-03           0.80271819E-01
           0.12796364E+03           0.15015919E+01           0.16258235E+02           0.24443480E+01           0.16039451E+02          -0.60169416E-03           0.80271819E-01
           0.12804545E+03           0.14812380E+01           0.16256030E+02           0.24254702E+01           0.16042852E+02          -0.60169416E-03           0.80271819E-01
           0.12812727E+03           0.14608822E+01           0.16253799E+02           0.24064492E+01           0.16046260E+02          -0.60169416E-03           0.80271819E-01
           0.12820909E+03           0.14405244E+01           0.16251543E+02           0.23872849E+01           0.16049673E+02          -0.60169416E-03           0.80271819E-01
           0.12829091E+03           0.14201648E+01           0.16249263E+02           0.23679771E+01           0.16053091E+02          -0.60169416E-03           0.80271819E-01
           0.12837273E+03           0.13998034E+01           0.16246957E+02           0.23485256E+01           0.16056513E+02          -0.60169416E-03           0.80271819E-01
           0.12845455E+03           0.13794401E+01           0.16244626E+02           0.23289303E+01           0.16059937E+02          -0.60169416E-03           0.80271819E-01
           0.12853636E+03           0.13590751E+01           0.16242269E+02           0.23091909E+01           0.16063364E+02          -0.60169416E-03           0.80271819E-01
           0.12861818E+03           0.13387083E+01           0.16239888E+02           0.22893071E+01           0.16066792E+02          -0.60169416E-03           0.80271819E-01
           0.12870000E+03           0.13183398E+01           0.16237481E+02           0.22692786E+01           0.16070221E+02          -0.60169416E-03           0.80271819E-01
           0.12878182E+03           0.12979696E+01           0.16235049E+02           0.22491051E+01           0.16073649E+02          -0.60169416E-03           0.80271819E-01
           0.12886364E+03           0.12775977E+01           0.16232592E+02           0.22287863E+01           0.16077077E+02          -0.60169416E-03           0.80271819E-01
           0.12894545E+03           0.12572243E+01           0.16230110E+02           0.22083217E+01           0.16080502E+02          -0.60169416E-03           0.80271819E-01
           0.12902727E+03           0.12368492E+01           0.16227603E+02           0.21877110E+01           0.16083925E+02          -0.60169416E-03           0.80271819E-01
           0.12910909E+03           0.12164725E+01           0.16225070E+02           0.21669537E+01           0.16087344E+02          -0.60169416E-03           0.80271819E-01
           0.12919091E+03           0.11960944E+01           0.16222512E+02           0.21460494E+01           0.16090758E+02          -0.60169416E-03           0.80271819E-01
           0.12927273E+03           0.11757147E+01           0.16219928E+02           0.21249975E+01           0.16094168E+02          -0.60169416E-03           0.80271819E-01
           0.12935455E+03           0.11553336E+01           0.16217320E+02           0.21037976E+01           0.16097572E+02          -0.60169416E-03           0.80271819E-01
           0.12943636E+03           0.11349510E+01           0.16214686E+02           0.20824490E+01           0.16100968E+02          -0.60169416E-03           0.80271819E-01
           0.12951818E+03           0.11145670E+01           0.16212027E+02           0.20609512E+01           0.16104357E+02          -0.60169416E-03           0.80271819E-01
           0.12960000E+03           0.10941817E+01           0.16209342E+02           0.20393036E+01           0.16107738E+02          -0.60169416E-03           0.80271819E-01
           0.12968182E+03           0.10737950E+01           0.16206632E+02           0.20175054E+01           0.16111109E+02          -0.60169416E-03           0.80271819E-01
           0.12976364E+03           0.10534070E+01           0.16203897E+02           0.19955560E+01           0.16114470E+02          -0.60169416E-03           0.80271819E-01
           0.12984545E+03           0.10330177E+01           0.16201136E+02           0.19734547E+01           0.16117820E+02          -0.60169416E-03           0.80271819E-01
           0.12992727E+03           0.10126272E+01           0.16198350E+02           0.19512007E+01           0.16121158E+02          -0.60169416E-03           0.80271819E-01
           0.13000909E+03           0.99223550E+00           0.16195539E+02           0.19287932E+01           0.16124483E+02          -0.60169416E-03           0.80271819E-01
           0.13009091E+03           0.97184260E+00           0.16192702E+02           0.19062313E+01           0.16127794E+02          -0.60169416E-03           0.80271819E-01
           0.13017273E+03           0.95144856E+00           0.16189840E+02           0.18835142E+01           0.16131091E+02          -0.60169416E-03           0.80271819E-01
           0.13025455E+03           0.93105340E+00           0.16186952E+02           0.18606410E+01           0.16134372E+02          -0.60169416E-03           0.80271819E-01
           0.13033636E+03           0.91065718E+00           0.16184039E+02           0.18376106E+01           0.16137637E+02          -0.60169416E-03           0.80271819E-01
           0.13041818E+03           0.89025990E+00           0.16181100E+02           0.18144222E+01           0.16140884E+02          -0.60169416E-03           0.80271819E-01
           0.13050000E+03           0.86986162E+00           0.16178136E+02           0.17910746E+01           0.16144113E+02          -0.60169416E-03           0.80271819E-01
           0.13058182E+03           0.84946237E+00           0.16175147E+02           0.17675667E+01           0.16147323E+02          -0.60169416E-03           0.80271819E-01
           0.13066364E+03           0.82906217E+00           0.16172132E+02           0.17438975E+01           0.16150512E+02          -0.60169416E-03           0.80271819E-01
           0.13074545E+03           0.80866106E+00           0.16169091E+02           0.17200657E+01           0.16153679E+02          -0.60169416E-03           0.80271819E-01
           0.13082727E+03           0.78825908E+00           0.16166025E+02           0.16960701E+01           0.16156825E+02          -0.60169416E-03           0.80271819E-01
           0.13090909E+03           0.76785627E+00           0.16162933E+02           0.16719094E+01           0.16159946E+02          -0.60169416E-03           0.80271819E-01
